row_id,caption_available,raw_image_path,resolved_image_path,image_exists,file_size_bytes,duplicate_group_id,usable_for_training,is_duplicate_member,duplicate_group_size,issue
2187,True,/data/all_images/image_2187.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2187.jpeg,True,58559,singleton_2187,True,False,1,
2188,True,/data/all_images/image_2188.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2188.jpeg,True,81024,singleton_2188,True,False,1,
2189,True,/data/all_images/image_2189.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2189.png,True,59704,singleton_2189,True,False,1,
2190,True,/data/all_images/image_2190.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2190.png,True,32048,singleton_2190,True,False,1,
2191,True,/data/all_images/image_2191.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2191.png,True,63130,singleton_2191,True,False,1,
2192,True,/data/all_images/image_2192.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2192.png,True,58971,singleton_2192,True,False,1,
2193,True,/data/all_images/image_2193.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2193.png,True,69516,singleton_2193,True,False,1,
2194,True,/data/all_images/image_2194.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2194.jpeg,True,69183,singleton_2194,True,False,1,
2195,True,/data/all_images/image_2195.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2195.jpeg,True,32030,singleton_2195,True,False,1,
2196,True,/data/all_images/image_2196.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2196.png,True,51273,singleton_2196,True,False,1,
2197,True,/data/all_images/image_2197.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2197.png,True,50235,singleton_2197,True,False,1,
2198,True,/data/all_images/image_2198.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2198.jpeg,True,31357,singleton_2198,True,False,1,
2199,True,/data/all_images/image_2199.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2199.png,True,36362,singleton_2199,True,False,1,
2200,True,/data/all_images/image_2200.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2200.png,True,38431,singleton_2200,True,False,1,
2201,True,/data/all_images/image_2201.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2201.png,True,40949,singleton_2201,True,False,1,
2202,True,/data/all_images/image_2202.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2202.png,True,36125,singleton_2202,True,False,1,
2203,True,/data/all_images/image_2203.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2203.png,True,24950,singleton_2203,True,False,1,
2204,True,/data/all_images/image_2204.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2204.jpeg,True,32059,singleton_2204,True,False,1,
2205,True,/data/all_images/image_2205.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2205.jpeg,True,57203,singleton_2205,True,False,1,
2206,True,/data/all_images/image_2206.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2206.jpeg,True,29166,singleton_2206,True,False,1,
2207,True,/data/all_images/image_2207.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2207.png,True,26973,singleton_2207,True,False,1,
2208,True,/data/all_images/image_2208.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2208.jpeg,True,43199,singleton_2208,True,False,1,
2209,True,/data/all_images/image_2209.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2209.jpeg,True,32078,singleton_2209,True,False,1,
2210,True,/data/all_images/image_2210.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2210.jpeg,True,43780,singleton_2210,True,False,1,
2211,True,/data/all_images/image_2211.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2211.jpeg,True,35164,singleton_2211,True,False,1,
2212,True,/data/all_images/image_2212.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2212.jpeg,True,33318,singleton_2212,True,False,1,
2213,True,/data/all_images/image_2213.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2213.jpeg,True,34699,singleton_2213,True,False,1,
2214,True,/data/all_images/image_2214.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2214.jpeg,True,35892,singleton_2214,True,False,1,
2215,True,/data/all_images/image_2215.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2215.jpeg,True,27382,singleton_2215,True,False,1,
2216,True,/data/all_images/image_2216.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2216.jpeg,True,93119,dup_group_152,True,True,3,
2217,True,/data/all_images/image_2217.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2217.jpeg,True,93119,dup_group_152,True,True,3,
2218,True,/data/all_images/image_2218.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2218.jpeg,True,76957,singleton_2218,True,False,1,
2219,True,/data/all_images/image_2219.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2219.png,True,34378,singleton_2219,True,False,1,
2220,True,/data/all_images/image_2220.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2220.jpeg,True,93119,dup_group_152,True,True,3,
2221,True,/data/all_images/image_2221.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2221.jpeg,True,24656,singleton_2221,True,False,1,
2222,True,/data/all_images/image_2222.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2222.png,True,39802,singleton_2222,True,False,1,
2223,True,/data/all_images/image_2223.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2223.jpeg,True,37588,singleton_2223,True,False,1,
2224,True,/data/all_images/image_2224.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2224.jpeg,True,21836,singleton_2224,True,False,1,
2225,True,/data/all_images/image_2225.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2225.jpeg,True,64641,singleton_2225,True,False,1,
2226,True,/data/all_images/image_2226.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2226.jpeg,True,69060,singleton_2226,True,False,1,
2227,True,/data/all_images/image_2227.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2227.jpeg,True,81463,singleton_2227,True,False,1,
2228,True,/data/all_images/image_2228.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2228.jpeg,True,64269,singleton_2228,True,False,1,
2229,True,/data/all_images/image_2229.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2229.jpeg,True,33736,singleton_2229,True,False,1,
2230,True,/data/all_images/image_2230.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2230.jpeg,True,63000,singleton_2230,True,False,1,
2231,True,/data/all_images/image_2231.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2231.png,True,60531,singleton_2231,True,False,1,
2232,True,/data/all_images/image_2232.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2232.jpeg,True,39467,singleton_2232,True,False,1,
2233,True,/data/all_images/image_2233.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2233.jpeg,True,31989,singleton_2233,True,False,1,
2234,True,/data/all_images/image_2234.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2234.jpeg,True,21713,singleton_2234,True,False,1,
2235,True,/data/all_images/image_2235.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2235.jpeg,True,32373,singleton_2235,True,False,1,
2236,True,/data/all_images/image_2236.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2236.jpeg,True,29051,singleton_2236,True,False,1,
2237,True,/data/all_images/image_2237.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2237.jpeg,True,23445,singleton_2237,True,False,1,
2238,True,/data/all_images/image_2238.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2238.jpeg,True,37428,singleton_2238,True,False,1,
2239,True,/data/all_images/image_2239.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2239.jpeg,True,24808,singleton_2239,True,False,1,
2240,True,/data/all_images/image_2240.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2240.jpeg,True,43189,singleton_2240,True,False,1,
2241,True,/data/all_images/image_2241.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2241.jpeg,True,29009,singleton_2241,True,False,1,
2242,True,/data/all_images/image_2242.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2242.jpeg,True,42265,singleton_2242,True,False,1,
2243,True,/data/all_images/image_2243.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2243.jpeg,True,42011,singleton_2243,True,False,1,
2244,True,/data/all_images/image_2244.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2244.jpeg,True,50567,singleton_2244,True,False,1,
2245,True,/data/all_images/image_2245.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2245.jpeg,True,41270,singleton_2245,True,False,1,
2246,True,/data/all_images/image_2246.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2246.jpeg,True,54075,singleton_2246,True,False,1,
2247,True,/data/all_images/image_2247.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2247.jpeg,True,26479,singleton_2247,True,False,1,
2248,True,/data/all_images/image_2248.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2248.jpeg,True,25798,singleton_2248,True,False,1,
2249,True,/data/all_images/image_2249.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2249.jpeg,True,37526,singleton_2249,True,False,1,
2250,True,/data/all_images/image_2250.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2250.jpeg,True,42110,singleton_2250,True,False,1,
2251,True,/data/all_images/image_2251.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2251.jpeg,True,43881,singleton_2251,True,False,1,
2252,True,/data/all_images/image_2252.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2252.png,True,37701,singleton_2252,True,False,1,
2253,True,/data/all_images/image_2253.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2253.jpeg,True,27060,singleton_2253,True,False,1,
2254,True,/data/all_images/image_2254.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2254.jpeg,True,31898,singleton_2254,True,False,1,
2255,True,/data/all_images/image_2255.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2255.jpeg,True,28806,singleton_2255,True,False,1,
2256,True,/data/all_images/image_2256.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2256.jpeg,True,34545,singleton_2256,True,False,1,
2257,True,/data/all_images/image_2257.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2257.jpeg,True,41878,singleton_2257,True,False,1,
2258,True,/data/all_images/image_2258.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2258.jpeg,True,23793,singleton_2258,True,False,1,
2259,True,/data/all_images/image_2259.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2259.jpeg,True,30468,singleton_2259,True,False,1,
2260,True,/data/all_images/image_2260.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2260.jpeg,True,62251,singleton_2260,True,False,1,
2261,True,/data/all_images/image_2261.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2261.jpeg,True,39476,singleton_2261,True,False,1,
2262,True,/data/all_images/image_2262.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2262.jpeg,True,75471,singleton_2262,True,False,1,
2263,True,/data/all_images/image_2263.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2263.jpeg,True,82529,singleton_2263,True,False,1,
2264,True,/data/all_images/image_2264.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2264.jpeg,True,22813,singleton_2264,True,False,1,
2265,True,/data/all_images/image_2265.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2265.jpeg,True,28289,singleton_2265,True,False,1,
2266,True,/data/all_images/image_2266.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2266.jpeg,True,38472,singleton_2266,True,False,1,
2267,True,/data/all_images/image_2267.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2267.jpeg,True,24384,singleton_2267,True,False,1,
2268,True,/data/all_images/image_2268.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2268.jpeg,True,33678,singleton_2268,True,False,1,
2269,True,/data/all_images/image_2269.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2269.jpeg,True,44598,singleton_2269,True,False,1,
2270,True,/data/all_images/image_2270.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2270.jpeg,True,35199,singleton_2270,True,False,1,
2271,True,/data/all_images/image_2271.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2271.jpeg,True,35068,singleton_2271,True,False,1,
2272,True,/data/all_images/image_2272.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2272.jpeg,True,48765,singleton_2272,True,False,1,
2273,True,/data/all_images/image_2273.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2273.jpeg,True,42454,singleton_2273,True,False,1,
2274,True,/data/all_images/image_2274.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2274.jpeg,True,25492,singleton_2274,True,False,1,
2275,True,/data/all_images/image_2275.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2275.jpeg,True,26055,singleton_2275,True,False,1,
2276,True,/data/all_images/image_2276.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2276.jpeg,True,22615,singleton_2276,True,False,1,
2277,True,/data/all_images/image_2277.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2277.jpeg,True,31652,singleton_2277,True,False,1,
2278,True,/data/all_images/image_2278.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2278.jpeg,True,24948,singleton_2278,True,False,1,
2279,True,/data/all_images/image_2279.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2279.jpeg,True,22712,singleton_2279,True,False,1,
2280,True,/data/all_images/image_2280.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2280.jpeg,True,22475,singleton_2280,True,False,1,
2281,True,/data/all_images/image_2281.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2281.jpeg,True,25117,singleton_2281,True,False,1,
2282,True,/data/all_images/image_2282.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2282.jpeg,True,54649,singleton_2282,True,False,1,
2283,True,/data/all_images/image_2283.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2283.jpeg,True,29415,singleton_2283,True,False,1,
2284,True,/data/all_images/image_2284.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2284.jpeg,True,102211,singleton_2284,True,False,1,
2285,True,/data/all_images/image_2285.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2285.jpeg,True,45324,singleton_2285,True,False,1,
2286,True,/data/all_images/image_2286.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2286.png,True,32943,singleton_2286,True,False,1,
2287,True,/data/all_images/image_2287.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2287.jpeg,True,36036,singleton_2287,True,False,1,
2288,True,/data/all_images/image_2288.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2288.png,True,21867,singleton_2288,True,False,1,
2289,True,/data/all_images/image_2289.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2289.jpeg,True,53757,singleton_2289,True,False,1,
2290,True,/data/all_images/image_2290.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2290.png,True,43150,singleton_2290,True,False,1,
2291,True,/data/all_images/image_2291.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2291.png,True,47226,singleton_2291,True,False,1,
2292,True,/data/all_images/image_2292.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2292.jpeg,True,54972,singleton_2292,True,False,1,
2293,True,/data/all_images/image_2293.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2293.jpeg,True,32663,singleton_2293,True,False,1,
2294,True,/data/all_images/image_2294.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2294.jpeg,True,52526,singleton_2294,True,False,1,
2295,True,/data/all_images/image_2295.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2295.png,True,23747,singleton_2295,True,False,1,
2296,True,/data/all_images/image_2296.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2296.jpeg,True,67530,singleton_2296,True,False,1,
2297,True,/data/all_images/image_2297.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2297.jpeg,True,73066,singleton_2297,True,False,1,
2298,True,/data/all_images/image_2298.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2298.png,True,68721,singleton_2298,True,False,1,
2299,True,/data/all_images/image_2299.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2299.jpeg,True,51219,singleton_2299,True,False,1,
2300,True,/data/all_images/image_2300.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2300.jpeg,True,51915,singleton_2300,True,False,1,
2301,True,/data/all_images/image_2301.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2301.jpeg,True,82884,singleton_2301,True,False,1,
2302,True,/data/all_images/image_2302.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2302.png,True,69388,singleton_2302,True,False,1,
2303,True,/data/all_images/image_2303.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2303.png,True,77285,singleton_2303,True,False,1,
2304,True,/data/all_images/image_2304.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2304.jpeg,True,45264,singleton_2304,True,False,1,
2305,True,/data/all_images/image_2305.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2305.jpeg,True,46399,singleton_2305,True,False,1,
2306,True,/data/all_images/image_2306.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2306.jpeg,True,43945,singleton_2306,True,False,1,
2307,True,/data/all_images/image_2307.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2307.jpeg,True,55802,singleton_2307,True,False,1,
2308,True,/data/all_images/image_2308.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2308.jpeg,True,40200,singleton_2308,True,False,1,
2309,True,/data/all_images/image_2309.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2309.png,True,23248,singleton_2309,True,False,1,
2310,True,/data/all_images/image_2310.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2310.png,True,47519,singleton_2310,True,False,1,
2311,True,/data/all_images/image_2311.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2311.jpeg,True,83333,singleton_2311,True,False,1,
2312,True,/data/all_images/image_2312.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2312.jpeg,True,55123,singleton_2312,True,False,1,
2313,True,/data/all_images/image_2313.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2313.png,True,48873,singleton_2313,True,False,1,
2314,True,/data/all_images/image_2314.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2314.jpeg,True,69243,singleton_2314,True,False,1,
2315,True,/data/all_images/image_2315.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2315.png,True,27165,singleton_2315,True,False,1,
2316,True,/data/all_images/image_2316.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2316.jpeg,True,27836,singleton_2316,True,False,1,
2317,True,/data/all_images/image_2317.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2317.jpeg,True,28239,singleton_2317,True,False,1,
2318,True,/data/all_images/image_2318.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2318.jpeg,True,78695,singleton_2318,True,False,1,
2319,True,/data/all_images/image_2319.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2319.png,True,35127,singleton_2319,True,False,1,
2320,True,/data/all_images/image_2320.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2320.jpeg,True,32027,singleton_2320,True,False,1,
2321,True,/data/all_images/image_2321.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2321.jpeg,True,22448,singleton_2321,True,False,1,
2322,True,/data/all_images/image_2322.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2322.jpeg,True,27524,singleton_2322,True,False,1,
2323,True,/data/all_images/image_2323.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2323.jpeg,True,49369,singleton_2323,True,False,1,
2324,True,/data/all_images/image_2324.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2324.jpeg,True,67436,singleton_2324,True,False,1,
2325,True,/data/all_images/image_2325.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2325.jpeg,True,52689,singleton_2325,True,False,1,
2326,True,/data/all_images/image_2326.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2326.jpeg,True,39936,singleton_2326,True,False,1,
2327,True,/data/all_images/image_2327.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2327.png,True,50920,singleton_2327,True,False,1,
2328,True,/data/all_images/image_2328.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2328.jpeg,True,73113,singleton_2328,True,False,1,
2329,True,/data/all_images/image_2329.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2329.jpeg,True,30172,singleton_2329,True,False,1,
2330,True,/data/all_images/image_2330.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2330.jpeg,True,36677,singleton_2330,True,False,1,
2331,True,/data/all_images/image_2331.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2331.jpeg,True,33344,singleton_2331,True,False,1,
2332,True,/data/all_images/image_2332.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2332.png,True,34053,singleton_2332,True,False,1,
2333,True,/data/all_images/image_2333.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2333.jpeg,True,22671,singleton_2333,True,False,1,
2334,True,/data/all_images/image_2334.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2334.jpeg,True,78685,singleton_2334,True,False,1,
2335,True,/data/all_images/image_2335.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2335.jpeg,True,51189,singleton_2335,True,False,1,
2336,True,/data/all_images/image_2336.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2336.jpeg,True,58421,singleton_2336,True,False,1,
2337,True,/data/all_images/image_2337.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2337.png,True,39280,singleton_2337,True,False,1,
2338,True,/data/all_images/image_2338.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2338.png,True,40034,singleton_2338,True,False,1,
2339,True,/data/all_images/image_2339.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2339.jpeg,True,48549,singleton_2339,True,False,1,
2340,True,/data/all_images/image_2340.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2340.jpeg,True,48111,singleton_2340,True,False,1,
2341,True,/data/all_images/image_2341.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2341.png,True,24932,dup_group_153,True,True,2,
2342,True,/data/all_images/image_2342.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2342.png,True,24040,singleton_2342,True,False,1,
2343,True,/data/all_images/image_2343.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2343.jpeg,True,47447,singleton_2343,True,False,1,
2344,True,/data/all_images/image_2344.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2344.jpeg,True,46072,singleton_2344,True,False,1,
2345,True,/data/all_images/image_2345.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2345.png,True,24932,dup_group_153,True,True,2,
2346,True,/data/all_images/image_2346.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2346.png,True,25447,singleton_2346,True,False,1,
2347,True,/data/all_images/image_2347.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2347.jpeg,True,35714,singleton_2347,True,False,1,
2348,True,/data/all_images/image_2348.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2348.jpeg,True,57451,singleton_2348,True,False,1,
2349,True,/data/all_images/image_2349.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2349.jpeg,True,36504,singleton_2349,True,False,1,
2350,True,/data/all_images/image_2350.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2350.jpeg,True,31343,singleton_2350,True,False,1,
2351,True,/data/all_images/image_2351.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2351.jpeg,True,27300,singleton_2351,True,False,1,
2352,True,/data/all_images/image_2352.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2352.jpeg,True,50334,singleton_2352,True,False,1,
2353,True,/data/all_images/image_2353.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2353.jpeg,True,28878,singleton_2353,True,False,1,
2354,True,/data/all_images/image_2354.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2354.jpeg,True,34596,singleton_2354,True,False,1,
2355,True,/data/all_images/image_2355.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2355.jpeg,True,39579,singleton_2355,True,False,1,
2356,True,/data/all_images/image_2356.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2356.jpeg,True,35340,singleton_2356,True,False,1,
2357,True,/data/all_images/image_2357.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2357.jpeg,True,52815,singleton_2357,True,False,1,
2358,True,/data/all_images/image_2358.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2358.png,True,22727,singleton_2358,True,False,1,
2359,True,/data/all_images/image_2359.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2359.jpeg,True,37984,singleton_2359,True,False,1,
2360,True,/data/all_images/image_2360.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2360.png,True,26799,singleton_2360,True,False,1,
2361,True,/data/all_images/image_2361.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2361.png,True,26594,singleton_2361,True,False,1,
2362,True,/data/all_images/image_2362.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2362.png,True,29939,singleton_2362,True,False,1,
2363,True,/data/all_images/image_2363.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2363.png,True,30419,singleton_2363,True,False,1,
2364,True,/data/all_images/image_2364.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2364.png,True,28454,singleton_2364,True,False,1,
2365,True,/data/all_images/image_2365.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2365.png,True,28996,singleton_2365,True,False,1,
2366,True,/data/all_images/image_2366.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2366.png,True,26074,singleton_2366,True,False,1,
2367,True,/data/all_images/image_2367.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2367.png,True,27642,singleton_2367,True,False,1,
2368,True,/data/all_images/image_2368.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2368.png,True,31260,singleton_2368,True,False,1,
2369,True,/data/all_images/image_2369.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2369.png,True,31552,singleton_2369,True,False,1,
2370,True,/data/all_images/image_2370.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2370.png,True,28624,singleton_2370,True,False,1,
2371,True,/data/all_images/image_2371.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2371.png,True,29929,singleton_2371,True,False,1,
2372,True,/data/all_images/image_2372.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2372.png,True,31752,singleton_2372,True,False,1,
2373,True,/data/all_images/image_2373.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2373.png,True,31870,singleton_2373,True,False,1,
2374,True,/data/all_images/image_2374.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2374.jpeg,True,32474,singleton_2374,True,False,1,
2375,True,/data/all_images/image_2375.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2375.png,True,37547,singleton_2375,True,False,1,
2376,True,/data/all_images/image_2376.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2376.jpeg,True,28194,singleton_2376,True,False,1,
