query_id,query_text,query_type,system,rank,image_id,caption_snippet
q3_3,"The 5G system architecture consists of several key network functions. The AMF handles connection and mobility management, while the SMF is responsible for session management. The UPF routes and forwards user plane data. These functions interact via service-based interfaces to provide end-to-end connectivity for the UE.",q3,BM25,4,image_1531.jpeg,The Allowed CSG List Management Object
q3_3,"The 5G system architecture consists of several key network functions. The AMF handles connection and mobility management, while the SMF is responsible for session management. The UPF routes and forwards user plane data. These functions interact via service-based interfaces to provide end-to-end connectivity for the UE.",q3,BM25,5,image_1377.jpeg,Mobility to HeNB's CSG and hybrid cells.
q3_3,"The 5G system architecture consists of several key network functions. The AMF handles connection and mobility management, while the SMF is responsible for session management. The UPF routes and forwards user plane data. These functions interact via service-based interfaces to provide end-to-end connectivity for the UE.",q3,BM25,6,image_6.jpeg,HNB to HNB Handover via Iurh interface – UE involved.
q3_3,"The 5G system architecture consists of several key network functions. The AMF handles connection and mobility management, while the SMF is responsible for session management. The UPF routes and forwards user plane data. These functions interact via service-based interfaces to provide end-to-end connectivity for the UE.",q3,BM25,7,image_3385.png,X2-based handover without Serving GW relocation
q3_3,"The 5G system architecture consists of several key network functions. The AMF handles connection and mobility management, while the SMF is responsible for session management. The UPF routes and forwards user plane data. These functions interact via service-based interfaces to provide end-to-end connectivity for the UE.",q3,BM25,8,image_1903.png,Inter-RAT TAU/RAU or Handover with Serving GW Relocation
q3_3,"The 5G system architecture consists of several key network functions. The AMF handles connection and mobility management, while the SMF is responsible for session management. The UPF routes and forwards user plane data. These functions interact via service-based interfaces to provide end-to-end connectivity for the UE.",q3,BM25,9,image_3386.jpeg,X2-based handover with Serving GW relocation
q3_3,"The 5G system architecture consists of several key network functions. The AMF handles connection and mobility management, while the SMF is responsible for session management. The UPF routes and forwards user plane data. These functions interact via service-based interfaces to provide end-to-end connectivity for the UE.",q3,BM25,10,image_3375.jpeg,MME-Initiated Detach Procedure
q3_3,"The 5G system architecture consists of several key network functions. The AMF handles connection and mobility management, while the SMF is responsible for session management. The UPF routes and forwards user plane data. These functions interact via service-based interfaces to provide end-to-end connectivity for the UE.",q3,BGE,1,image_2.png,UE Registration for non CSG UEs or non CSG HNBs.
q3_3,"The 5G system architecture consists of several key network functions. The AMF handles connection and mobility management, while the SMF is responsible for session management. The UPF routes and forwards user plane data. These functions interact via service-based interfaces to provide end-to-end connectivity for the UE.",q3,BGE,2,image_3.jpeg,UE Registration for CSG UEs and CSG or Hybrid HNBs.
q3_3,"The 5G system architecture consists of several key network functions. The AMF handles connection and mobility management, while the SMF is responsible for session management. The UPF routes and forwards user plane data. These functions interact via service-based interfaces to provide end-to-end connectivity for the UE.",q3,BGE,3,image_4.jpeg,UE Registration to open access HNBs.
q3_3,"The 5G system architecture consists of several key network functions. The AMF handles connection and mobility management, while the SMF is responsible for session management. The UPF routes and forwards user plane data. These functions interact via service-based interfaces to provide end-to-end connectivity for the UE.",q3,BGE,4,image_3079.jpeg,Non-MSGin5G UE registration
q3_3,"The 5G system architecture consists of several key network functions. The AMF handles connection and mobility management, while the SMF is responsible for session management. The UPF routes and forwards user plane data. These functions interact via service-based interfaces to provide end-to-end connectivity for the UE.",q3,BGE,5,image_3077.jpeg,MSGin5G Client registration
q3_3,"The 5G system architecture consists of several key network functions. The AMF handles connection and mobility management, while the SMF is responsible for session management. The UPF routes and forwards user plane data. These functions interact via service-based interfaces to provide end-to-end connectivity for the UE.",q3,BGE,6,image_3277.jpeg,UE initiates the registration on behalf of the PNE
q3_3,"The 5G system architecture consists of several key network functions. The AMF handles connection and mobility management, while the SMF is responsible for session management. The UPF routes and forwards user plane data. These functions interact via service-based interfaces to provide end-to-end connectivity for the UE.",q3,BGE,7,image_12.png,Enhanced Relocation from RNC to Hybrid HNB for CSG UEs.
q3_3,"The 5G system architecture consists of several key network functions. The AMF handles connection and mobility management, while the SMF is responsible for session management. The UPF routes and forwards user plane data. These functions interact via service-based interfaces to provide end-to-end connectivity for the UE.",q3,BGE,8,image_1240.png,5GC NRM containment/naming relationship
q3_3,"The 5G system architecture consists of several key network functions. The AMF handles connection and mobility management, while the SMF is responsible for session management. The UPF routes and forwards user plane data. These functions interact via service-based interfaces to provide end-to-end connectivity for the UE.",q3,BGE,9,image_1054.jpeg,UE Policy Association Establishment procedure - Non-roaming
q3_3,"The 5G system architecture consists of several key network functions. The AMF handles connection and mobility management, while the SMF is responsible for session management. The UPF routes and forwards user plane data. These functions interact via service-based interfaces to provide end-to-end connectivity for the UE.",q3,BGE,10,image_2235.jpeg,Mobility from EPC to 5GC
q3_4,"To establish a dedicated bearer for a specific QoS flow, the network initiates the process. The MME sends a Bearer Setup Request to the eNodeB, which in turn sends an RRC Connection Reconfiguration message to the UE. The UE applies the new configuration and responds with an RRC Connection Reconfiguration Complete message.",q3,BM25,1,image_3.jpeg,UE Registration for CSG UEs and CSG or Hybrid HNBs.
q3_4,"To establish a dedicated bearer for a specific QoS flow, the network initiates the process. The MME sends a Bearer Setup Request to the eNodeB, which in turn sends an RRC Connection Reconfiguration message to the UE. The UE applies the new configuration and responds with an RRC Connection Reconfiguration Complete message.",q3,BM25,2,image_2224.jpeg,Distributed gNB with stationary Tracking Area TA
q3_4,"To establish a dedicated bearer for a specific QoS flow, the network initiates the process. The MME sends a Bearer Setup Request to the eNodeB, which in turn sends an RRC Connection Reconfiguration message to the UE. The UE applies the new configuration and responds with an RRC Connection Reconfiguration Complete message.",q3,BM25,3,image_1769.jpeg,Group call release involving groups from multiple MCPTT systems
q3_4,"To establish a dedicated bearer for a specific QoS flow, the network initiates the process. The MME sends a Bearer Setup Request to the eNodeB, which in turn sends an RRC Connection Reconfiguration message to the UE. The UE applies the new configuration and responds with an RRC Connection Reconfiguration Complete message.",q3,BM25,4,image_3114.jpeg,Group call release involving groups from multiple MCPTT systems
q3_4,"To establish a dedicated bearer for a specific QoS flow, the network initiates the process. The MME sends a Bearer Setup Request to the eNodeB, which in turn sends an RRC Connection Reconfiguration message to the UE. The UE applies the new configuration and responds with an RRC Connection Reconfiguration Complete message.",q3,BM25,5,image_2585.jpeg,Gateway Control Session Establishment during Attach
q3_4,"To establish a dedicated bearer for a specific QoS flow, the network initiates the process. The MME sends a Bearer Setup Request to the eNodeB, which in turn sends an RRC Connection Reconfiguration message to the UE. The UE applies the new configuration and responds with an RRC Connection Reconfiguration Complete message.",q3,BM25,6,image_2047.jpeg,Architecture for migration scenario for EPC and 5G CN
q3_4,"To establish a dedicated bearer for a specific QoS flow, the network initiates the process. The MME sends a Bearer Setup Request to the eNodeB, which in turn sends an RRC Connection Reconfiguration message to the UE. The UE applies the new configuration and responds with an RRC Connection Reconfiguration Complete message.",q3,BM25,7,image_3692.jpeg,Overview of signaling activation for 5GS
q3_4,"To establish a dedicated bearer for a specific QoS flow, the network initiates the process. The MME sends a Bearer Setup Request to the eNodeB, which in turn sends an RRC Connection Reconfiguration message to the UE. The UE applies the new configuration and responds with an RRC Connection Reconfiguration Complete message.",q3,BM25,8,image_2084.jpeg,Attach Procedure
q3_4,"To establish a dedicated bearer for a specific QoS flow, the network initiates the process. The MME sends a Bearer Setup Request to the eNodeB, which in turn sends an RRC Connection Reconfiguration message to the UE. The UE applies the new configuration and responds with an RRC Connection Reconfiguration Complete message.",q3,BM25,9,image_676.jpeg,Call flow for provisioning network slices and Operation Points
q3_4,"To establish a dedicated bearer for a specific QoS flow, the network initiates the process. The MME sends a Bearer Setup Request to the eNodeB, which in turn sends an RRC Connection Reconfiguration message to the UE. The UE applies the new configuration and responds with an RRC Connection Reconfiguration Complete message.",q3,BM25,10,image_2235.jpeg,Mobility from EPC to 5GC
q3_4,"To establish a dedicated bearer for a specific QoS flow, the network initiates the process. The MME sends a Bearer Setup Request to the eNodeB, which in turn sends an RRC Connection Reconfiguration message to the UE. The UE applies the new configuration and responds with an RRC Connection Reconfiguration Complete message.",q3,BGE,1,image_3.jpeg,UE Registration for CSG UEs and CSG or Hybrid HNBs.
q3_4,"To establish a dedicated bearer for a specific QoS flow, the network initiates the process. The MME sends a Bearer Setup Request to the eNodeB, which in turn sends an RRC Connection Reconfiguration message to the UE. The UE applies the new configuration and responds with an RRC Connection Reconfiguration Complete message.",q3,BGE,2,image_440.jpeg,"Authorization and service invocation procedure, for indirect communication"
q3_4,"To establish a dedicated bearer for a specific QoS flow, the network initiates the process. The MME sends a Bearer Setup Request to the eNodeB, which in turn sends an RRC Connection Reconfiguration message to the UE. The UE applies the new configuration and responds with an RRC Connection Reconfiguration Complete message.",q3,BGE,3,image_441.jpeg,"Authorization and service invocation procedure, for indirect communication"
q3_4,"To establish a dedicated bearer for a specific QoS flow, the network initiates the process. The MME sends a Bearer Setup Request to the eNodeB, which in turn sends an RRC Connection Reconfiguration message to the UE. The UE applies the new configuration and responds with an RRC Connection Reconfiguration Complete message.",q3,BGE,4,image_3559.jpeg,UE Initial Access procedure and network sharing with multiple cell-ID broadcast
q3_4,"To establish a dedicated bearer for a specific QoS flow, the network initiates the process. The MME sends a Bearer Setup Request to the eNodeB, which in turn sends an RRC Connection Reconfiguration message to the UE. The UE applies the new configuration and responds with an RRC Connection Reconfiguration Complete message.",q3,BGE,5,image_1081.png,Message flow for Registration via IC SIP proxy
q3_4,"To establish a dedicated bearer for a specific QoS flow, the network initiates the process. The MME sends a Bearer Setup Request to the eNodeB, which in turn sends an RRC Connection Reconfiguration message to the UE. The UE applies the new configuration and responds with an RRC Connection Reconfiguration Complete message.",q3,BGE,6,image_3289.jpeg,PN access control Procedure in CS domain
q3_4,"To establish a dedicated bearer for a specific QoS flow, the network initiates the process. The MME sends a Bearer Setup Request to the eNodeB, which in turn sends an RRC Connection Reconfiguration message to the UE. The UE applies the new configuration and responds with an RRC Connection Reconfiguration Complete message.",q3,BGE,7,image_442.jpeg,"Authorization and service invocation procedure, for indirect communication with"
q3_4,"To establish a dedicated bearer for a specific QoS flow, the network initiates the process. The MME sends a Bearer Setup Request to the eNodeB, which in turn sends an RRC Connection Reconfiguration message to the UE. The UE applies the new configuration and responds with an RRC Connection Reconfiguration Complete message.",q3,BGE,8,image_2480.jpeg,Network-initiated dynamic policy control procedure in Trusted BBF IP Access for
q3_4,"To establish a dedicated bearer for a specific QoS flow, the network initiates the process. The MME sends a Bearer Setup Request to the eNodeB, which in turn sends an RRC Connection Reconfiguration message to the UE. The UE applies the new configuration and responds with an RRC Connection Reconfiguration Complete message.",q3,BGE,9,image_2509.jpeg,Inter-NG-RAN mobility
q3_4,"To establish a dedicated bearer for a specific QoS flow, the network initiates the process. The MME sends a Bearer Setup Request to the eNodeB, which in turn sends an RRC Connection Reconfiguration message to the UE. The UE applies the new configuration and responds with an RRC Connection Reconfiguration Complete message.",q3,BGE,10,image_1919.png,Network-initiated dynamic policy control for S2c over Trusted Non-3GPP IP Access
q3_5,"In 5G NR, the gNB can be split into a Central Unit (CU) and one or more Distributed Units (DUs). The CU handles higher layer protocols like RRC and PDCP, while the DU handles lower layers like RLC, MAC, and PHY. They communicate over the F1 interface, allowing for flexible deployment scenarios.",q3,BM25,1,image_4.jpeg,UE Registration to open access HNBs.
q3_5,"In 5G NR, the gNB can be split into a Central Unit (CU) and one or more Distributed Units (DUs). The CU handles higher layer protocols like RRC and PDCP, while the DU handles lower layers like RLC, MAC, and PHY. They communicate over the F1 interface, allowing for flexible deployment scenarios.",q3,BM25,2,image_10.jpeg,Enhanced Relocation from Open Access and Hybrid HNBs to RNC.
q3_5,"In 5G NR, the gNB can be split into a Central Unit (CU) and one or more Distributed Units (DUs). The CU handles higher layer protocols like RRC and PDCP, while the DU handles lower layers like RLC, MAC, and PHY. They communicate over the F1 interface, allowing for flexible deployment scenarios.",q3,BM25,3,image_3.jpeg,UE Registration for CSG UEs and CSG or Hybrid HNBs.
q3_5,"In 5G NR, the gNB can be split into a Central Unit (CU) and one or more Distributed Units (DUs). The CU handles higher layer protocols like RRC and PDCP, while the DU handles lower layers like RLC, MAC, and PHY. They communicate over the F1 interface, allowing for flexible deployment scenarios.",q3,BM25,4,image_13.jpeg,Soft Handover HNB to RNC via HNB-GW.
q3_5,"In 5G NR, the gNB can be split into a Central Unit (CU) and one or more Distributed Units (DUs). The CU handles higher layer protocols like RRC and PDCP, while the DU handles lower layers like RLC, MAC, and PHY. They communicate over the F1 interface, allowing for flexible deployment scenarios.",q3,BM25,5,image_2.png,UE Registration for non CSG UEs or non CSG HNBs.
q3_5,"In 5G NR, the gNB can be split into a Central Unit (CU) and one or more Distributed Units (DUs). The CU handles higher layer protocols like RRC and PDCP, while the DU handles lower layers like RLC, MAC, and PHY. They communicate over the F1 interface, allowing for flexible deployment scenarios.",q3,BM25,6,image_6.jpeg,HNB to HNB Handover via Iurh interface – UE involved.
q3_5,"In 5G NR, the gNB can be split into a Central Unit (CU) and one or more Distributed Units (DUs). The CU handles higher layer protocols like RRC and PDCP, while the DU handles lower layers like RLC, MAC, and PHY. They communicate over the F1 interface, allowing for flexible deployment scenarios.",q3,BM25,7,image_9.png,HNB Configuration Transfer.
q3_5,"In 5G NR, the gNB can be split into a Central Unit (CU) and one or more Distributed Units (DUs). The CU handles higher layer protocols like RRC and PDCP, while the DU handles lower layers like RLC, MAC, and PHY. They communicate over the F1 interface, allowing for flexible deployment scenarios.",q3,BM25,8,image_7.jpeg,Soft Handover Initiation HNB to HNB.
q3_5,"In 5G NR, the gNB can be split into a Central Unit (CU) and one or more Distributed Units (DUs). The CU handles higher layer protocols like RRC and PDCP, while the DU handles lower layers like RLC, MAC, and PHY. They communicate over the F1 interface, allowing for flexible deployment scenarios.",q3,BM25,9,image_8.jpeg,HNB to HNB CELL_FACH/CELL_PCH/URA_PCH mobility
q3_5,"In 5G NR, the gNB can be split into a Central Unit (CU) and one or more Distributed Units (DUs). The CU handles higher layer protocols like RRC and PDCP, while the DU handles lower layers like RLC, MAC, and PHY. They communicate over the F1 interface, allowing for flexible deployment scenarios.",q3,BM25,10,image_14.jpeg,Soft Handover from RNC to Open or Hybrid Access HNB via HNB-GW.
q3_5,"In 5G NR, the gNB can be split into a Central Unit (CU) and one or more Distributed Units (DUs). The CU handles higher layer protocols like RRC and PDCP, while the DU handles lower layers like RLC, MAC, and PHY. They communicate over the F1 interface, allowing for flexible deployment scenarios.",q3,BGE,1,image_4.jpeg,UE Registration to open access HNBs.
q3_5,"In 5G NR, the gNB can be split into a Central Unit (CU) and one or more Distributed Units (DUs). The CU handles higher layer protocols like RRC and PDCP, while the DU handles lower layers like RLC, MAC, and PHY. They communicate over the F1 interface, allowing for flexible deployment scenarios.",q3,BGE,2,image_2.png,UE Registration for non CSG UEs or non CSG HNBs.
q3_5,"In 5G NR, the gNB can be split into a Central Unit (CU) and one or more Distributed Units (DUs). The CU handles higher layer protocols like RRC and PDCP, while the DU handles lower layers like RLC, MAC, and PHY. They communicate over the F1 interface, allowing for flexible deployment scenarios.",q3,BGE,3,image_3.jpeg,UE Registration for CSG UEs and CSG or Hybrid HNBs.
q3_5,"In 5G NR, the gNB can be split into a Central Unit (CU) and one or more Distributed Units (DUs). The CU handles higher layer protocols like RRC and PDCP, while the DU handles lower layers like RLC, MAC, and PHY. They communicate over the F1 interface, allowing for flexible deployment scenarios.",q3,BGE,4,image_3718.jpeg,HNB-GW discovery via HMS (initial) accessible on the public Internet
q3_5,"In 5G NR, the gNB can be split into a Central Unit (CU) and one or more Distributed Units (DUs). The CU handles higher layer protocols like RRC and PDCP, while the DU handles lower layers like RLC, MAC, and PHY. They communicate over the F1 interface, allowing for flexible deployment scenarios.",q3,BGE,5,image_2245.jpeg,UE reachability notification for 5G subscriber
q3_5,"In 5G NR, the gNB can be split into a Central Unit (CU) and one or more Distributed Units (DUs). The CU handles higher layer protocols like RRC and PDCP, while the DU handles lower layers like RLC, MAC, and PHY. They communicate over the F1 interface, allowing for flexible deployment scenarios.",q3,BGE,6,image_3719.png,HNB Registration procedure flow
q3_5,"In 5G NR, the gNB can be split into a Central Unit (CU) and one or more Distributed Units (DUs). The CU handles higher layer protocols like RRC and PDCP, while the DU handles lower layers like RLC, MAC, and PHY. They communicate over the F1 interface, allowing for flexible deployment scenarios.",q3,BGE,7,image_2244.jpeg,Subscription to UE reachability for 5G subscriber
q3_5,"In 5G NR, the gNB can be split into a Central Unit (CU) and one or more Distributed Units (DUs). The CU handles higher layer protocols like RRC and PDCP, while the DU handles lower layers like RLC, MAC, and PHY. They communicate over the F1 interface, allowing for flexible deployment scenarios.",q3,BGE,8,image_3717.png,HNB-GW discovery via HMS (initial) accessible on the MNO Intranet
q3_5,"In 5G NR, the gNB can be split into a Central Unit (CU) and one or more Distributed Units (DUs). The CU handles higher layer protocols like RRC and PDCP, while the DU handles lower layers like RLC, MAC, and PHY. They communicate over the F1 interface, allowing for flexible deployment scenarios.",q3,BGE,9,image_6.jpeg,HNB to HNB Handover via Iurh interface – UE involved.
q3_5,"In 5G NR, the gNB can be split into a Central Unit (CU) and one or more Distributed Units (DUs). The CU handles higher layer protocols like RRC and PDCP, while the DU handles lower layers like RLC, MAC, and PHY. They communicate over the F1 interface, allowing for flexible deployment scenarios.",q3,BGE,10,image_7.jpeg,Soft Handover Initiation HNB to HNB.
q3_6,"When the network needs to reach a UE in CM-IDLE state, the AMF initiates a paging procedure. It sends a Paging message to all gNBs within the UE's tracking area. The gNBs broadcast the Paging message over the radio interface. Upon receiving the page, the UE initiates the RRC connection establishment procedure to transition to CM-CONNECTED state.",q3,BM25,1,image_5.jpeg,Iuh Disconnect procedure.
q3_6,"When the network needs to reach a UE in CM-IDLE state, the AMF initiates a paging procedure. It sends a Paging message to all gNBs within the UE's tracking area. The gNBs broadcast the Paging message over the radio interface. Upon receiving the page, the UE initiates the RRC connection establishment procedure to transition to CM-CONNECTED state.",q3,BM25,2,image_22.png,Release of established signalling connection over Iupc and Iuh connections – HNB
q3_6,"When the network needs to reach a UE in CM-IDLE state, the AMF initiates a paging procedure. It sends a Paging message to all gNBs within the UE's tracking area. The gNBs broadcast the Paging message over the radio interface. Upon receiving the page, the UE initiates the RRC connection establishment procedure to transition to CM-CONNECTED state.",q3,BM25,3,image_23.jpeg,Release of established signalling connection over Iupc and Iuh connections – HNB
q3_6,"When the network needs to reach a UE in CM-IDLE state, the AMF initiates a paging procedure. It sends a Paging message to all gNBs within the UE's tracking area. The gNBs broadcast the Paging message over the radio interface. Upon receiving the page, the UE initiates the RRC connection establishment procedure to transition to CM-CONNECTED state.",q3,BM25,4,image_19.png,Establishment of signalling connection over Iuh and Iupc connections between HNB
q3_6,"When the network needs to reach a UE in CM-IDLE state, the AMF initiates a paging procedure. It sends a Paging message to all gNBs within the UE's tracking area. The gNBs broadcast the Paging message over the radio interface. Upon receiving the page, the UE initiates the RRC connection establishment procedure to transition to CM-CONNECTED state.",q3,BM25,5,image_3756.jpeg,Offline Charging for ProSe one-to-one Direct Communication (under coverage)
q3_6,"When the network needs to reach a UE in CM-IDLE state, the AMF initiates a paging procedure. It sends a Paging message to all gNBs within the UE's tracking area. The gNBs broadcast the Paging message over the radio interface. Upon receiving the page, the UE initiates the RRC connection establishment procedure to transition to CM-CONNECTED state.",q3,BM25,6,image_3168.jpeg,Chat group call disconnect on MBMS bearer
q3_6,"When the network needs to reach a UE in CM-IDLE state, the AMF initiates a paging procedure. It sends a Paging message to all gNBs within the UE's tracking area. The gNBs broadcast the Paging message over the radio interface. Upon receiving the page, the UE initiates the RRC connection establishment procedure to transition to CM-CONNECTED state.",q3,BM25,7,image_3757.jpeg,Offline Charging for ProSe one-to-one Direct Communication (out of coverage)
q3_6,"When the network needs to reach a UE in CM-IDLE state, the AMF initiates a paging procedure. It sends a Paging message to all gNBs within the UE's tracking area. The gNBs broadcast the Paging message over the radio interface. Upon receiving the page, the UE initiates the RRC connection establishment procedure to transition to CM-CONNECTED state.",q3,BM25,8,image_11.jpeg,Enhanced Relocation from RNC to Open Access HNB for CSG UEs.
q3_6,"When the network needs to reach a UE in CM-IDLE state, the AMF initiates a paging procedure. It sends a Paging message to all gNBs within the UE's tracking area. The gNBs broadcast the Paging message over the radio interface. Upon receiving the page, the UE initiates the RRC connection establishment procedure to transition to CM-CONNECTED state.",q3,BM25,9,image_3760.jpeg,Message flows for ProSe Unicast Direct Communication - SCUR
q3_6,"When the network needs to reach a UE in CM-IDLE state, the AMF initiates a paging procedure. It sends a Paging message to all gNBs within the UE's tracking area. The gNBs broadcast the Paging message over the radio interface. Upon receiving the page, the UE initiates the RRC connection establishment procedure to transition to CM-CONNECTED state.",q3,BM25,10,image_2767.png,Addition of video media flow for ICS UE via the MSC Server enhanced for ICS
q3_6,"When the network needs to reach a UE in CM-IDLE state, the AMF initiates a paging procedure. It sends a Paging message to all gNBs within the UE's tracking area. The gNBs broadcast the Paging message over the radio interface. Upon receiving the page, the UE initiates the RRC connection establishment procedure to transition to CM-CONNECTED state.",q3,BGE,1,image_5.jpeg,Iuh Disconnect procedure.
q3_6,"When the network needs to reach a UE in CM-IDLE state, the AMF initiates a paging procedure. It sends a Paging message to all gNBs within the UE's tracking area. The gNBs broadcast the Paging message over the radio interface. Upon receiving the page, the UE initiates the RRC connection establishment procedure to transition to CM-CONNECTED state.",q3,BGE,2,image_22.png,Release of established signalling connection over Iupc and Iuh connections – HNB
q3_6,"When the network needs to reach a UE in CM-IDLE state, the AMF initiates a paging procedure. It sends a Paging message to all gNBs within the UE's tracking area. The gNBs broadcast the Paging message over the radio interface. Upon receiving the page, the UE initiates the RRC connection establishment procedure to transition to CM-CONNECTED state.",q3,BGE,3,image_23.jpeg,Release of established signalling connection over Iupc and Iuh connections – HNB
q3_6,"When the network needs to reach a UE in CM-IDLE state, the AMF initiates a paging procedure. It sends a Paging message to all gNBs within the UE's tracking area. The gNBs broadcast the Paging message over the radio interface. Upon receiving the page, the UE initiates the RRC connection establishment procedure to transition to CM-CONNECTED state.",q3,BGE,4,image_1913.png,UE-initiated detach procedure with MIPv4 FACoA
q3_6,"When the network needs to reach a UE in CM-IDLE state, the AMF initiates a paging procedure. It sends a Paging message to all gNBs within the UE's tracking area. The gNBs broadcast the Paging message over the radio interface. Upon receiving the page, the UE initiates the RRC connection establishment procedure to transition to CM-CONNECTED state.",q3,BGE,5,image_1895.jpeg,E-UTRAN Detach Procedure for PMIP-based S5/S8
q3_6,"When the network needs to reach a UE in CM-IDLE state, the AMF initiates a paging procedure. It sends a Paging message to all gNBs within the UE's tracking area. The gNBs broadcast the Paging message over the radio interface. Upon receiving the page, the UE initiates the RRC connection establishment procedure to transition to CM-CONNECTED state.",q3,BGE,6,image_2467.png,UE/ePDG-initiated detach procedure or UE-requested PDN disconnection procedure
q3_6,"When the network needs to reach a UE in CM-IDLE state, the AMF initiates a paging procedure. It sends a Paging message to all gNBs within the UE's tracking area. The gNBs broadcast the Paging message over the radio interface. Upon receiving the page, the UE initiates the RRC connection establishment procedure to transition to CM-CONNECTED state.",q3,BGE,7,image_32.jpeg,Release of established signalling connection over Iurh and Iur connections – HNB
q3_6,"When the network needs to reach a UE in CM-IDLE state, the AMF initiates a paging procedure. It sends a Paging message to all gNBs within the UE's tracking area. The gNBs broadcast the Paging message over the radio interface. Upon receiving the page, the UE initiates the RRC connection establishment procedure to transition to CM-CONNECTED state.",q3,BGE,8,image_33.jpeg,Release of established signalling connection over Iurh and Iur connections – HNB
q3_6,"When the network needs to reach a UE in CM-IDLE state, the AMF initiates a paging procedure. It sends a Paging message to all gNBs within the UE's tracking area. The gNBs broadcast the Paging message over the radio interface. Upon receiving the page, the UE initiates the RRC connection establishment procedure to transition to CM-CONNECTED state.",q3,BGE,9,image_17.png,Iuh–Interface Protocol Stack.
q3_6,"When the network needs to reach a UE in CM-IDLE state, the AMF initiates a paging procedure. It sends a Paging message to all gNBs within the UE's tracking area. The gNBs broadcast the Paging message over the radio interface. Upon receiving the page, the UE initiates the RRC connection establishment procedure to transition to CM-CONNECTED state.",q3,BGE,10,image_3404.jpeg,UE or MME requested PDN disconnection
q3_7,"If the UE detects a radio link failure, it starts a timer and attempts to re-establish the connection. It selects a suitable cell and sends an RRC Reestablishment Request. If the network has the UE context, it responds with an RRC Reestablishment message. Otherwise, the re-establishment fails, and the UE goes to RRC_IDLE.",q3,BM25,1,image_6.jpeg,HNB to HNB Handover via Iurh interface – UE involved.
q3_7,"If the UE detects a radio link failure, it starts a timer and attempts to re-establish the connection. It selects a suitable cell and sends an RRC Reestablishment Request. If the network has the UE context, it responds with an RRC Reestablishment message. Otherwise, the re-establishment fails, and the UE goes to RRC_IDLE.",q3,BM25,2,image_12.png,Enhanced Relocation from RNC to Hybrid HNB for CSG UEs.
q3_7,"If the UE detects a radio link failure, it starts a timer and attempts to re-establish the connection. It selects a suitable cell and sends an RRC Reestablishment Request. If the network has the UE context, it responds with an RRC Reestablishment message. Otherwise, the re-establishment fails, and the UE goes to RRC_IDLE.",q3,BM25,3,image_11.jpeg,Enhanced Relocation from RNC to Open Access HNB for CSG UEs.
q3_7,"If the UE detects a radio link failure, it starts a timer and attempts to re-establish the connection. It selects a suitable cell and sends an RRC Reestablishment Request. If the network has the UE context, it responds with an RRC Reestablishment message. Otherwise, the re-establishment fails, and the UE goes to RRC_IDLE.",q3,BM25,4,image_10.jpeg,Enhanced Relocation from Open Access and Hybrid HNBs to RNC.
q3_7,"If the UE detects a radio link failure, it starts a timer and attempts to re-establish the connection. It selects a suitable cell and sends an RRC Reestablishment Request. If the network has the UE context, it responds with an RRC Reestablishment message. Otherwise, the re-establishment fails, and the UE goes to RRC_IDLE.",q3,BM25,5,image_2100.png,Overall high level concepts for SRVCC from UTRAN (HSPA) to UTRAN/GERAN
q3_7,"If the UE detects a radio link failure, it starts a timer and attempts to re-establish the connection. It selects a suitable cell and sends an RRC Reestablishment Request. If the network has the UE context, it responds with an RRC Reestablishment message. Otherwise, the re-establishment fails, and the UE goes to RRC_IDLE.",q3,BM25,6,image_2114.jpeg,SRVCC from UTRAN (HSPA) to UTRAN or GERAN with DTM HO support
q3_7,"If the UE detects a radio link failure, it starts a timer and attempts to re-establish the connection. It selects a suitable cell and sends an RRC Reestablishment Request. If the network has the UE context, it responds with an RRC Reestablishment message. Otherwise, the re-establishment fails, and the UE goes to RRC_IDLE.",q3,BM25,7,image_2111.jpeg,SRVCC from E-UTRAN to UTRAN with PS HO or GERAN with DTM HO support
q3_7,"If the UE detects a radio link failure, it starts a timer and attempts to re-establish the connection. It selects a suitable cell and sends an RRC Reestablishment Request. If the network has the UE context, it responds with an RRC Reestablishment message. Otherwise, the re-establishment fails, and the UE goes to RRC_IDLE.",q3,BM25,8,image_2112.jpeg,vSRVCC handover procedure
q3_7,"If the UE detects a radio link failure, it starts a timer and attempts to re-establish the connection. It selects a suitable cell and sends an RRC Reestablishment Request. If the network has the UE context, it responds with an RRC Reestablishment message. Otherwise, the re-establishment fails, and the UE goes to RRC_IDLE.",q3,BM25,9,image_2501.jpeg,Service Request and Handover Procedures for EPS-connected 3G access
q3_7,"If the UE detects a radio link failure, it starts a timer and attempts to re-establish the connection. It selects a suitable cell and sends an RRC Reestablishment Request. If the network has the UE context, it responds with an RRC Reestablishment message. Otherwise, the re-establishment fails, and the UE goes to RRC_IDLE.",q3,BM25,10,image_1903.png,Inter-RAT TAU/RAU or Handover with Serving GW Relocation
q3_7,"If the UE detects a radio link failure, it starts a timer and attempts to re-establish the connection. It selects a suitable cell and sends an RRC Reestablishment Request. If the network has the UE context, it responds with an RRC Reestablishment message. Otherwise, the re-establishment fails, and the UE goes to RRC_IDLE.",q3,BGE,1,image_6.jpeg,HNB to HNB Handover via Iurh interface – UE involved.
