query_id,query_type,original_query,expanded_query,rr_orig,rr_fuse_10,delta,helped
q3_997,q3,This procedure is used by the NWDAF service consumer e.g.,This procedure is used by the NWDAF service consumer e.g. Network Data Analytics Function analytics 5G core,0.07142857142857142,0.07692307692307693,0.005494505494505503,True
q2_1509,q2,What is the process for IMS session setup and resource reservation on both sides?,What is the process for IMS session setup and resource reservation on both sides? IP Multimedia Subsystem SIP multimedia service,0.019230769230769232,0.023255813953488372,0.00402504472271914,True
q2_1511,q2,What is the process for IMS session setup and resource reservation on both sides?,What is the process for IMS session setup and resource reservation on both sides? IP Multimedia Subsystem SIP multimedia service,0.019230769230769232,0.023255813953488372,0.00402504472271914,True
q2_1510,q2,What is the process for IMS session setup and resource reservation on both sides?,What is the process for IMS session setup and resource reservation on both sides? IP Multimedia Subsystem SIP multimedia service,0.019230769230769232,0.023255813953488372,0.00402504472271914,True
q3_3403,q3,The UE requested PDN connectivity procedure for an E-UTRAN is depicted in figure 5.10.2-1.,The UE requested PDN connectivity procedure for an E-UTRAN is depicted in figure 5.10.2-1. Evolved Universal Terrestrial Radio Access Network LTE radio access network eNB User Equipment mobile terminal device Packet Data Network,0.034482758620689655,0.038461538461538464,0.003978779840848809,True
q2_3197,q2,What is the interaction between the CP and UP functions during PDN connection modification in 3GPP?,What is the interaction between the CP and UP functions during PDN connection modification in 3GPP? Packet Data Network PDN connection packet data,0.05555555555555555,0.058823529411764705,0.0032679738562091526,True
q3_3196,q3,This clause defines interactions between the CP and UP function during the following procedures related to the modification of a PDN connection.,This clause defines interactions between the CP and UP function during the following procedures related to the modification of a PDN connection. Packet Data Network PDN connection packet data,0.038461538461538464,0.041666666666666664,0.0032051282051282007,True
q2_1513,q2,What does the 3GPP technical diagram illustrate regarding IMS session setup and resource reservation?,What does the 3GPP technical diagram illustrate regarding IMS session setup and resource reservation? IP Multimedia Subsystem SIP multimedia service,0.014084507042253521,0.017241379310344827,0.003156872268091306,True
q2_2150,q2,What is the process for locally initiating an addition of PS media to an IMS session while maintaining CS media?,What is the process for locally initiating an addition of PS media to an IMS session while maintaining CS media? IP Multimedia Subsystem SIP multimedia service,0.05263157894736842,0.05555555555555555,0.0029239766081871343,True
q1_2535,q1,ProSe 5G UE-to-Network Relay,ProSe 5G UE-to-Network Relay Proximity Services device to device direct communication,0.043478260869565216,0.045454545454545456,0.0019762845849802396,True
q2_2451,q2,What is the IMS multi-party call procedure diagram?,What is the IMS multi-party call procedure diagram? IP Multimedia Subsystem SIP multimedia service,0.043478260869565216,0.045454545454545456,0.0019762845849802396,True
q2_2535,q2,What is the ProSe 5G UE-to-Network Relay process diagram?,What is the ProSe 5G UE-to-Network Relay process diagram? Proximity Services device to device direct communication,0.043478260869565216,0.045454545454545456,0.0019762845849802396,True
q3_3366,q3,A UE/user needs to register with the network to receive services that require registration.,A UE/user needs to register with the network to receive services that require registration. User Equipment mobile terminal device,0.023255813953488372,0.024390243902439025,0.0011344299489506535,True
q3_998,q3,This procedure is used by the NWDAF service consumer (may be an NF e.g.,This procedure is used by the NWDAF service consumer (may be an NF e.g. Network Data Analytics Function analytics 5G core,0.02631578947368421,0.02702702702702703,0.0007112375533428195,True
q1_3370,q1,UE triggered Service Request procedure,UE triggered Service Request procedure User Equipment mobile terminal device,0.017857142857142856,0.01818181818181818,0.0003246753246753248,True
q2_2082,q2,What does the 3GPP technical diagram show regarding the removal of one access from a PDN connection?,What does the 3GPP technical diagram show regarding the removal of one access from a PDN connection? Packet Data Network PDN connection packet data,0.0136986301369863,0.013513513513513514,-0.00018511662347278635,False
q2_2178,q2,What 3GPP technical diagram shows the process of a user adding an IMS session to an ongoing CS call?,What 3GPP technical diagram shows the process of a user adding an IMS session to an ongoing CS call? IP Multimedia Subsystem SIP multimedia service,0.011904761904761904,0.011627906976744186,-0.0002768549280177182,False
q3_1054,q3,Figure 5.6.1.2-1: UE Policy Association Establishment procedure - Non-roaming,Figure 5.6.1.2-1: UE Policy Association Establishment procedure - Non-roaming User Equipment mobile terminal device,0.015384615384615385,0.014925373134328358,-0.00045924225028702755,False
q2_2880,q2,What is the process for connected mode mobility from 5GC to EPC?,What is the process for connected mode mobility from 5GC to EPC? Evolved Packet Core LTE core network MME 5G Core AMF SMF,0.023809523809523808,0.023255813953488372,-0.0005537098560354364,False
q2_2179,q2,What diagram shows the process of adding an IMS session to an ongoing CS call?,What diagram shows the process of adding an IMS session to an ongoing CS call? IP Multimedia Subsystem SIP multimedia service,0.020833333333333332,0.02,-0.0008333333333333318,False
q2_1021,q2,What is the process for subscribing to Network Function instances within the same PLMN?,What is the process for subscribing to Network Function instances within the same PLMN? Public Land Mobile Network mobile network operator network,0.01818181818181818,0.017241379310344827,-0.0009404388714733536,False
q2_3536,q2,What is the initial access procedure for a User Equipment (UE) in 3GPP standards?,What is the initial access procedure for a User Equipment (UE) in 3GPP standards? User Equipment mobile terminal device,0.02,0.018867924528301886,-0.0011320754716981143,False
q1_1054,q1,UE Policy Association Establishment procedure - Non-roaming,UE Policy Association Establishment procedure - Non-roaming User Equipment mobile terminal device,0.034482758620689655,0.03333333333333333,-0.0011494252873563218,False
q2_213,q2,What is the process flow for handover from UTRAN to E-UTRAN?,What is the process flow for handover from UTRAN to E-UTRAN? Evolved Universal Terrestrial Radio Access Network LTE radio access network eNB Universal Terrestrial Radio Access Network 3G radio access network,0.03571428571428571,0.034482758620689655,-0.0012315270935960576,False
q2_3104,q2,What is the message delivery process between MSGin5G User Equipment (UE) in different Public Land Mobile Networks (PLMNs)?,What is the message delivery process between MSGin5G User Equipment (UE) in different Public Land Mobile Networks (PLMNs)? User Equipment mobile terminal device,0.02702702702702703,0.02564102564102564,-0.0013860013860013884,False
q2_2527,q2,What is the secondary authentication procedure for a Remote UE before setting up the PC5 link?,What is the secondary authentication procedure for a Remote UE before setting up the PC5 link? User Equipment mobile terminal device PC5 interface sidelink direct communication,0.03333333333333333,0.03125,-0.002083333333333333,False
q2_2394,q2,What is the process described when a group re-registers to an IWF in 3GPP terminology?,What is the process described when a group re-registers to an IWF in 3GPP terminology? Interworking Function interworking network interworking,0.021739130434782608,0.0196078431372549,-0.0021312872975277064,False
q3_3392,q3,"Figure 5.5.2.2.2-1: UTRAN Iu mode to E-UTRAN Inter RAT HO, preparation phase","Figure 5.5.2.2.2-1: UTRAN Iu mode to E-UTRAN Inter RAT HO, preparation phase Evolved Universal Terrestrial Radio Access Network LTE radio access network eNB Universal Terrestrial Radio Access Network 3G radio access network",0.047619047619047616,0.045454545454545456,-0.0021645021645021606,False
q1_1513,q1,"IMS session setup, resource reservation on originating side only","IMS session setup, resource reservation on originating side only IP Multimedia Subsystem SIP multimedia service",0.047619047619047616,0.045454545454545456,-0.0021645021645021606,False
q2_2513,q2,What is the operation of 5G ProSe UE-to-UE Relay?,What is the operation of 5G ProSe UE-to-UE Relay? Proximity Services device to device direct communication,0.030303030303030304,0.027777777777777776,-0.0025252525252525276,False
q3_3197,q3,This clause defines interactions between the CP and UP function during the following procedures related to the modification of a PDN connection.,This clause defines interactions between the CP and UP function during the following procedures related to the modification of a PDN connection. Packet Data Network PDN connection packet data,0.041666666666666664,0.038461538461538464,-0.0032051282051282007,False
q2_3335,q2,What is the process for floor control in a group call within the MCPTT system?,What is the process for floor control in a group call within the MCPTT system? Mission Critical Push To Talk mission critical service push to talk,0.043478260869565216,0.04,-0.0034782608695652154,False
q2_2420,q2,What is the process for floor control in a group call within the MCPTT system?,What is the process for floor control in a group call within the MCPTT system? Mission Critical Push To Talk mission critical service push to talk,0.043478260869565216,0.04,-0.0034782608695652154,False
q2_3101,q2,What message does a Non-3GPP UE send in response to an Application Server?,What message does a Non-3GPP UE send in response to an Application Server? User Equipment mobile terminal device,0.0625,0.058823529411764705,-0.003676470588235295,False
q2_247,q2,What is the EPS architecture related to device triggering?,What is the EPS architecture related to device triggering? Evolved Packet System LTE system EPC,0.0625,0.058823529411764705,-0.003676470588235295,False
q3_3398,q3,"Figure 5.5.2.4.2-1: GERAN A/Gb mode to E-UTRAN inter RAT HO, preparation phase","Figure 5.5.2.4.2-1: GERAN A/Gb mode to E-UTRAN inter RAT HO, preparation phase Evolved Universal Terrestrial Radio Access Network LTE radio access network eNB",0.0625,0.058823529411764705,-0.003676470588235295,False
q2_2079,q2,What is the process for adding 3GPP access to a PDN connection?,What is the process for adding 3GPP access to a PDN connection? Packet Data Network PDN connection packet data,0.03225806451612903,0.02702702702702703,-0.005231037489102003,False
q2_3083,q2,What is MSGin5G and what does the message towards UE represent in 5G?,What is MSGin5G and what does the message towards UE represent in 5G? User Equipment mobile terminal device,0.07692307692307693,0.07142857142857142,-0.005494505494505503,False
q2_430,q2,What is the procedure for updating UE parameters in 3GPP?,What is the procedure for updating UE parameters in 3GPP? User Equipment mobile terminal device,0.037037037037037035,0.03125,-0.005787037037037035,False
q2_943,q2,What is the process flow for ProSe Authentication in 3GPP standards?,What is the process flow for ProSe Authentication in 3GPP standards? Proximity Services device to device direct communication,0.058823529411764705,0.05263157894736842,-0.006191950464396287,False
q2_2526,q2,What is the secondary authentication procedure for a Remote UE after the PC5 link setup?,What is the secondary authentication procedure for a Remote UE after the PC5 link setup? User Equipment mobile terminal device PC5 interface sidelink direct communication,0.058823529411764705,0.05263157894736842,-0.006191950464396287,False
q1_3197,q1,"Interaction between CP and UP function with PDN connection modification, Group","Interaction between CP and UP function with PDN connection modification, Group Packet Data Network PDN connection packet data",0.08333333333333333,0.07692307692307693,-0.006410256410256401,False
q1_2082,q1,Removal of one access from the PDN connection,Removal of one access from the PDN connection Packet Data Network PDN connection packet data,0.08333333333333333,0.07692307692307693,-0.006410256410256401,False
q2_235,q2,What is the LI architecture used for LI communication from HSS?,What is the LI architecture used for LI communication from HSS? Home Subscriber Server subscriber database EPC,0.08333333333333333,0.07692307692307693,-0.006410256410256401,False
q2_3498,q2,What is the model for test mode control and UE test loop mode E on the UE side when the UE is in what state?,What is the model for test mode control and UE test loop mode E on the UE side when the UE is in what state? User Equipment mobile terminal device,0.0625,0.05555555555555555,-0.0069444444444444475,False
q1_2470,q1,PDN GW Initiated Bearer Deactivation,PDN GW Initiated Bearer Deactivation Packet Data Network Gateway PDN gateway EPC gateway Packet Data Network PDN connection packet data,0.09090909090909091,0.08333333333333333,-0.007575757575757583,False
q3_1600,q3,Figure 6.4.2.1-1: 5GC UAV Authentication and Authorization,Figure 6.4.2.1-1: 5GC UAV Authentication and Authorization 5G Core AMF SMF,0.09090909090909091,0.08333333333333333,-0.007575757575757583,False
q2_1901,q2,"What is the PDN disconnection procedure initiated by UE, MME, or S-GW for PMIP-based S5/S8?","What is the PDN disconnection procedure initiated by UE, MME, or S-GW for PMIP-based S5/S8? Packet Data Network PDN connection packet data Mobility Management Entity EPC mobility management User Equipment mobile terminal device",0.07142857142857142,0.0625,-0.008928571428571425,False
q3_3399,q3,"Figure 5.5.2.4.3-1: GERAN A/Gb mode to E-UTRAN Inter RAT HO, execution phase","Figure 5.5.2.4.3-1: GERAN A/Gb mode to E-UTRAN Inter RAT HO, execution phase Evolved Universal Terrestrial Radio Access Network LTE radio access network eNB",0.1,0.09090909090909091,-0.009090909090909094,False
q3_351,q3,Step 1: UE registers in the PLMN (see clause 4.2.2.2 of TS 23.502 [11]) and request the establishment of a PDU session (see clause 4.3.2.2 of TS 23.502 [11]).,Step 1: UE registers in the PLMN (see clause 4.2.2.2 of TS 23.502 [11]) and request the establishment of a PDU session (see clause 4.3.2.2 of TS 23.502 [11]). Public Land Mobile Network mobile network operator network Protocol Data Unit PDU session data unit User Equipment mobile terminal device,0.1,0.09090909090909091,-0.009090909090909094,False
q2_248,q2,What is the EPS architecture for an MSISDN-less mobile originated SMS?,What is the EPS architecture for an MSISDN-less mobile originated SMS? Evolved Packet System LTE system EPC,0.1,0.09090909090909091,-0.009090909090909094,False
q1_3395,q1,"E-UTRAN to GERAN A/Gb Inter RAT HO, preparation phase","E-UTRAN to GERAN A/Gb Inter RAT HO, preparation phase Evolved Universal Terrestrial Radio Access Network LTE radio access network eNB",0.1,0.09090909090909091,-0.009090909090909094,False
q2_2795,q2,What is the process for handling location information in IMS emergency calls?,What is the process for handling location information in IMS emergency calls? IP Multimedia Subsystem SIP multimedia service,0.1,0.09090909090909091,-0.009090909090909094,False
q3_1429,q3,The UE test loop function provides access to isolated functions of the UE via the radio interface without introducing wherever possible new physical interfaces just for the reason of conformance testing.,The UE test loop function provides access to isolated functions of the UE via the radio interface without introducing wherever possible new physical interfaces just for the reason of conformance testing. User Equipment mobile terminal device,0.1,0.09090909090909091,-0.009090909090909094,False
q2_2443,q2,What is the process by which the Access and Mobility Management Function (AMF) affects Usage Rule Selection Policy (URSP) rules for network slicing selection?,What is the process by which the Access and Mobility Management Function (AMF) affects Usage Rule Selection Policy (URSP) rules for network slicing selection? Access and Mobility Management Function 5G core registration,0.1,0.09090909090909091,-0.009090909090909094,False
q2_3729,q2,What process does this diagram illustrate regarding UE registration and charging in relation to network slices?,What process does this diagram illustrate regarding UE registration and charging in relation to network slices? User Equipment mobile terminal device,0.0625,0.05263157894736842,-0.009868421052631582,False
q1_2077,q1,PDN connection procedure over non-3GPP access,PDN connection procedure over non-3GPP access Packet Data Network PDN connection packet data,0.05555555555555555,0.045454545454545456,-0.010101010101010097,False
q2_1516,q2,What does the IMS session setup look like when resource reservation is only performed on the terminating side and the initiation comes from the network?,What does the IMS session setup look like when resource reservation is only performed on the terminating side and the initiation comes from the network? IP Multimedia Subsystem SIP multimedia service,0.010638297872340425,0.0,-0.010638297872340425,False
q3_1430,q3,The UE test loop function provides access to isolated functions of the UE via the radio interface without introducing wherever possible new physical interfaces just for the reason of conformance testing.,The UE test loop function provides access to isolated functions of the UE via the radio interface without introducing wherever possible new physical interfaces just for the reason of conformance testing. User Equipment mobile terminal device,0.125,0.1111111111111111,-0.013888888888888895,False
q2_1576,q2,What is the process flow for ProSe UE-to-Network Relay in 3GPP?,What is the process flow for ProSe UE-to-Network Relay in 3GPP? Proximity Services device to device direct communication,0.09090909090909091,0.07692307692307693,-0.013986013986013984,False
q3_3155,q3,Figure 10.9.1.3.1-1 shows the high level procedure that the floor control is conducted for the MCPTT session already established between the floor participant and the floor control server.,Figure 10.9.1.3.1-1 shows the high level procedure that the floor control is conducted for the MCPTT session already established between the floor participant and the floor control server. Mission Critical Push To Talk mission critical service push to talk,0.1,0.08333333333333333,-0.016666666666666677,False
q2_2166,q2,What is the process flow for activating an MBMS bearer procedure?,What is the process flow for activating an MBMS bearer procedure? Multimedia Broadcast Multicast Service broadcast service multicast service,0.14285714285714285,0.125,-0.01785714285714285,False
q3_2903,q3,"Figures 9.2.2.2-1 to 9.2.2.2-4 show the possible deployment scenarios of the MC service user database and SIP database, including collocation with the HSS.","Figures 9.2.2.2-1 to 9.2.2.2-4 show the possible deployment scenarios of the MC service user database and SIP database, including collocation with the HSS. Home Subscriber Server subscriber database EPC Session Initiation Protocol IMS signaling multimedia session",0.14285714285714285,0.125,-0.01785714285714285,False
q2_1942,q2,What is the process for PDN GW initiated resource allocation deactivation with PMIPv6 on the S2b interface?,What is the process for PDN GW initiated resource allocation deactivation with PMIPv6 on the S2b interface? Packet Data Network Gateway PDN gateway EPC gateway Packet Data Network PDN connection packet data,0.09090909090909091,0.07142857142857142,-0.019480519480519487,False
q3_2754,q3,"For IMS sessions established by UEs using CS media, the MSC Server enhanced for ICS shall perform the necessary interworking between the I2 reference point and CS signalling (e.g.","For IMS sessions established by UEs using CS media, the MSC Server enhanced for ICS shall perform the necessary interworking between the I2 reference point and CS signalling (e.g. User Equipment mobile terminal device IP Multimedia Subsystem SIP multimedia service",0.16666666666666666,0.14285714285714285,-0.023809523809523808,False
q2_2078,q2,What is the process for adding WLAN access to a PDN connection?,What is the process for adding WLAN access to a PDN connection? Packet Data Network PDN connection packet data,0.16666666666666666,0.14285714285714285,-0.023809523809523808,False
q2_1520,q2,What is the process for IMS session setup and resource reservation on the terminating side?,What is the process for IMS session setup and resource reservation on the terminating side? IP Multimedia Subsystem SIP multimedia service,0.14285714285714285,0.1111111111111111,-0.031746031746031744,False
q1_1600,q1,5GC UAV Authentication and Authorization,5GC UAV Authentication and Authorization 5G Core AMF SMF,0.14285714285714285,0.1111111111111111,-0.031746031746031744,False
q2_1521,q2,What is the IMS session setup process that does not involve resource reservation and uses preconditions?,What is the IMS session setup process that does not involve resource reservation and uses preconditions? IP Multimedia Subsystem SIP multimedia service,0.2,0.16666666666666666,-0.033333333333333354,False
q2_1396,q2,What does the Location Service Support by E-UTRAN diagram illustrate?,What does the Location Service Support by E-UTRAN diagram illustrate? Evolved Universal Terrestrial Radio Access Network LTE radio access network eNB,0.2,0.16666666666666666,-0.033333333333333354,False
q1_2923,q1,Two MBMS bearer using overlapping MBSFN areas,Two MBMS bearer using overlapping MBSFN areas Multimedia Broadcast Multicast Service broadcast service multicast service,0.2,0.16666666666666666,-0.033333333333333354,False
q3_3240,q3,"Figures 9.2.2.2-1 to 9.2.2.2-4 show the possible deployment scenarios of the MC service user database and SIP database, including collocation with the HSS.","Figures 9.2.2.2-1 to 9.2.2.2-4 show the possible deployment scenarios of the MC service user database and SIP database, including collocation with the HSS. Home Subscriber Server subscriber database EPC Session Initiation Protocol IMS signaling multimedia session",0.2,0.16666666666666666,-0.033333333333333354,False
q2_3397,q2,What is the process or message involved in rejecting an inter-RAT handover from E-UTRAN to GERAN on the A/Gb interface?,What is the process or message involved in rejecting an inter-RAT handover from E-UTRAN to GERAN on the A/Gb interface? Evolved Universal Terrestrial Radio Access Network LTE radio access network eNB,0.1111111111111111,0.07692307692307693,-0.03418803418803418,False
q1_2588,q1,Gateway Control and QoS Rules Request,Gateway Control and QoS Rules Request Quality of Service priority bearer,0.16666666666666666,0.125,-0.04166666666666666,False
q3_1764,q3,Information flows for generic MBMS procedures are defined in 3GPP TS 23.280 [5].,Information flows for generic MBMS procedures are defined in 3GPP TS 23.280 [5]. Multimedia Broadcast Multicast Service broadcast service multicast service,0.14285714285714285,0.1,-0.042857142857142844,False
q3_2553,q3,Information flows for generic MBMS procedures are defined in 3GPP TS 23.280 [5].,Information flows for generic MBMS procedures are defined in 3GPP TS 23.280 [5]. Multimedia Broadcast Multicast Service broadcast service multicast service,0.14285714285714285,0.1,-0.042857142857142844,False
q3_3303,q3,Information flows for generic MBMS procedures are defined in 3GPP TS 23.280 [5].,Information flows for generic MBMS procedures are defined in 3GPP TS 23.280 [5]. Multimedia Broadcast Multicast Service broadcast service multicast service,0.14285714285714285,0.1,-0.042857142857142844,False
q3_3488,q3,UE test loop mode A provides loopback of PDCP SDUs for bi-directional data radio bearers while UE is operating in NR.,UE test loop mode A provides loopback of PDCP SDUs for bi-directional data radio bearers while UE is operating in NR. User Equipment mobile terminal device,0.25,0.2,-0.04999999999999999,False
q1_322,q1,UAV Authentication and Authorization procedure for EPS,UAV Authentication and Authorization procedure for EPS Evolved Packet System LTE system EPC,0.25,0.2,-0.04999999999999999,False
q3_1408,q3,A UE is in RRC_CONNECTED when an RRC connection has been established or in RRC_INACTIVE (if the UE is connected to 5GC) when RRC connection is suspended.,A UE is in RRC_CONNECTED when an RRC connection has been established or in RRC_INACTIVE (if the UE is connected to 5GC) when RRC connection is suspended. Radio Resource Control connection setup connection release 5G Core AMF SMF User Equipment mobile terminal device,0.25,0.2,-0.04999999999999999,False
q3_1456,q3,AMD PDU segment consists of a Data field and an AMD PDU segment header.,AMD PDU segment consists of a Data field and an AMD PDU segment header. Protocol Data Unit PDU session data unit,0.25,0.2,-0.04999999999999999,False
q2_3380,q2,What is the process or message flow for PDN GW initiated bearer deactivation?,What is the process or message flow for PDN GW initiated bearer deactivation? Packet Data Network Gateway PDN gateway EPC gateway Packet Data Network PDN connection packet data,0.25,0.2,-0.04999999999999999,False
q2_1515,q2,What is the process for IMS session setup with resource reservation only on the terminating side?,What is the process for IMS session setup with resource reservation only on the terminating side? IP Multimedia Subsystem SIP multimedia service,0.25,0.2,-0.04999999999999999,False
q1_3200,q1,"Interaction between CP and UP function with PDN connection modification, Group","Interaction between CP and UP function with PDN connection modification, Group Packet Data Network PDN connection packet data",0.25,0.2,-0.04999999999999999,False
q3_3382,q3,The UE requested bearer resource modification procedure for an E-UTRAN is depicted in figure 5.4.5-1.,The UE requested bearer resource modification procedure for an E-UTRAN is depicted in figure 5.4.5-1. Evolved Universal Terrestrial Radio Access Network LTE radio access network eNB User Equipment mobile terminal device,0.2,0.125,-0.07500000000000001,False
q1_3199,q1,"Interaction between CP and UP function with PDN connection modification, Group","Interaction between CP and UP function with PDN connection modification, Group Packet Data Network PDN connection packet data",0.3333333333333333,0.25,-0.08333333333333331,False
q3_2788,q3,"UE A in the coverage area of an RNC connected via Iu interface to a MGW, calls UE B which is in the coverage area of a BSC connected via A interface to a different MGW.","UE A in the coverage area of an RNC connected via Iu interface to a MGW, calls UE B which is in the coverage area of a BSC connected via A interface to a different MGW. User Equipment mobile terminal device",0.3333333333333333,0.25,-0.08333333333333331,False
q2_3168,q2,What is the process for disconnecting a chat group call on the MBMS bearer?,What is the process for disconnecting a chat group call on the MBMS bearer? Multimedia Broadcast Multicast Service broadcast service multicast service,0.3333333333333333,0.25,-0.08333333333333331,False
q1_3239,q1,Shared PLMN operator and MC service provider based deployment of MC service -,Shared PLMN operator and MC service provider based deployment of MC service - Public Land Mobile Network mobile network operator network,0.3333333333333333,0.25,-0.08333333333333331,False
q2_1647,q2,What diagram shows the coexistence of existing HSS and Combined HSS/UDM using a common repository?,What diagram shows the coexistence of existing HSS and Combined HSS/UDM using a common repository? Unified Data Management subscriber data 5G core Home Subscriber Server subscriber database EPC,0.3333333333333333,0.25,-0.08333333333333331,False
q1_3499,q1,Model for Test Mode Control and UE Test Loop Mode E on UE side when UE is in,Model for Test Mode Control and UE Test Loop Mode E on UE side when UE is in User Equipment mobile terminal device,0.3333333333333333,0.25,-0.08333333333333331,False
q2_2323,q2,What is the solution for inserting an I-SMF in an existing PDU session?,What is the solution for inserting an I-SMF in an existing PDU session? Protocol Data Unit PDU session data unit,0.3333333333333333,0.25,-0.08333333333333331,False
q3_3500,q3,UE test loop mode E is mandatory to all 5GS UEs supporting NR sidelink.,UE test loop mode E is mandatory to all 5GS UEs supporting NR sidelink. User Equipment mobile terminal device,0.3333333333333333,0.25,-0.08333333333333331,False
q1_2929,q1,Multiple server MBMS procedure,Multiple server MBMS procedure Multimedia Broadcast Multicast Service broadcast service multicast service,0.3333333333333333,0.25,-0.08333333333333331,False
q2_425,q2,What 3GPP technical diagram shows the protection of the initial NAS message?,What 3GPP technical diagram shows the protection of the initial NAS message? Non Access Stratum registration mobility management,0.3333333333333333,0.25,-0.08333333333333331,False
q1_1605,q1,Procedure for UAV Authentication and Authorization with USS/UTM in EPS.,Procedure for UAV Authentication and Authorization with USS/UTM in EPS. Evolved Packet System LTE system EPC,0.3333333333333333,0.25,-0.08333333333333331,False
q3_2720,q3,The service continuity solution described in this subclause is suitable in the scenario when multiple MBMS bearers are used with the purpose to cover a larger area.,The service continuity solution described in this subclause is suitable in the scenario when multiple MBMS bearers are used with the purpose to cover a larger area. Multimedia Broadcast Multicast Service broadcast service multicast service,0.3333333333333333,0.25,-0.08333333333333331,False
q2_1599,q2,What is the 3GPP reference architecture for UAV remote identification using 5GC?,What is the 3GPP reference architecture for UAV remote identification using 5GC? 5G Core AMF SMF,0.25,0.14285714285714285,-0.10714285714285715,False
q1_1742,q1,Transmission control during an MCVideo session,Transmission control during an MCVideo session Mission Critical Video mission critical service video service,0.3333333333333333,0.2,-0.1333333333333333,False
q3_1642,q3,The procedure of the interaction between UDM and HSS FE is shown in Figure 6.2.3.3-1.,The procedure of the interaction between UDM and HSS FE is shown in Figure 6.2.3.3-1. Unified Data Management subscriber data 5G core Home Subscriber Server subscriber database EPC,0.3333333333333333,0.2,-0.1333333333333333,False
q2_3255,q2,What is the multiple server MBMS procedure diagram showing?,What is the multiple server MBMS procedure diagram showing? Multimedia Broadcast Multicast Service broadcast service multicast service,0.3333333333333333,0.2,-0.1333333333333333,False
q1_2642,q1,Transmission control during an MCVideo session,Transmission control during an MCVideo session Mission Critical Video mission critical service video service,0.3333333333333333,0.2,-0.1333333333333333,False
q2_2524,q2,What is the QoS control process for L3 UE-to-Network Relay involving AF?,What is the QoS control process for L3 UE-to-Network Relay involving AF? Application Function policy authorization application server Quality of Service priority bearer,0.3333333333333333,0.2,-0.1333333333333333,False
q2_2720,q2,What does the diagram illustrate regarding MBMS bearers and MBSFN areas?,What does the diagram illustrate regarding MBMS bearers and MBSFN areas? Multimedia Broadcast Multicast Service broadcast service multicast service,0.5,0.3333333333333333,-0.16666666666666669,False
q2_2901,q2,What is the collocation arrangement of the MC service user database and SIP database with respect to HSS?,What is the collocation arrangement of the MC service user database and SIP database with respect to HSS? Home Subscriber Server subscriber database EPC Session Initiation Protocol IMS signaling multimedia session,0.5,0.3333333333333333,-0.16666666666666669,False
q1_2903,q1,Shared PLMN operator and MC service provider based deployment of MC service -,Shared PLMN operator and MC service provider based deployment of MC service - Public Land Mobile Network mobile network operator network,0.5,0.3333333333333333,-0.16666666666666669,False
q1_1576,q1,ProSe UE-to-Network Relay,ProSe UE-to-Network Relay Proximity Services device to device direct communication,0.5,0.3333333333333333,-0.16666666666666669,False
q3_2103,q3,"For facilitating session transfer (SRVCC) of the voice component from the CS domain, the voice session shall be anchored in the IMS.","For facilitating session transfer (SRVCC) of the voice component from the CS domain, the voice session shall be anchored in the IMS. IP Multimedia Subsystem SIP multimedia service",0.5,0.3333333333333333,-0.16666666666666669,False
q2_2153,q2,What is the process flow for remote end initiation in adding PS media to an IMS session that already includes CS media?,What is the process flow for remote end initiation in adding PS media to an IMS session that already includes CS media? IP Multimedia Subsystem SIP multimedia service,0.5,0.3333333333333333,-0.16666666666666669,False
q2_3446,q2,What is the process for setting up a PDU session resource with network slice awareness?,What is the process for setting up a PDU session resource with network slice awareness? Protocol Data Unit PDU session data unit,0.5,0.3333333333333333,-0.16666666666666669,False
q2_378,q2,What is the secondary authentication procedure for a Remote UE before setting up the PC5 link?,What is the secondary authentication procedure for a Remote UE before setting up the PC5 link? User Equipment mobile terminal device PC5 interface sidelink direct communication,0.5,0.3333333333333333,-0.16666666666666669,False
q3_2237,q3,"When the UE is connected to 5GS or 5GC-N3IWF, the PGW-C+SMF may store in UDM the PGW-C+SMF FQDN for S5/S8/S2b interface, within the UE context in SMF data, when the PWG-C+SMF registers in UDM.","When the UE is connected to 5GS or 5GC-N3IWF, the PGW-C+SMF may store in UDM the PGW-C+SMF FQDN for S5/S8/S2b interface, within the UE context in SMF data, when the PWG-C+SMF registers in UDM. Unified Data Management subscriber data 5G core Session Management Function PDU session session management User Equipment mobile terminal device",0.5,0.3333333333333333,-0.16666666666666669,False
q2_2528,q2,What is the QoS control mechanism for Layer 3 UE-to-UE Relay in 3GPP?,What is the QoS control mechanism for Layer 3 UE-to-UE Relay in 3GPP? Quality of Service priority bearer,0.5,0.3333333333333333,-0.16666666666666669,False
q1_3434,q1,UE triggered transition from RRC_INACTIVE to RRC_CONNECTED,UE triggered transition from RRC_INACTIVE to RRC_CONNECTED User Equipment mobile terminal device,0.5,0.3333333333333333,-0.16666666666666669,False
q2_1326,q2,"What is the example process showing coordination between NWDAF, gNB, and MDAS producer for data analytics?","What is the example process showing coordination between NWDAF, gNB, and MDAS producer for data analytics? Network Data Analytics Function analytics 5G core next generation NodeB 5G base station NG-RAN",0.5,0.3333333333333333,-0.16666666666666669,False
