query_set,query_id,ground_truth,best_bm25_system,best_bm25_rank,best_bm25_mrr_contribution,best_bge_system,best_bge_rank,best_bge_mrr_contribution,best_m7_system,best_m7_rank,best_m7_mrr_contribution,m7_minus_bm25_delta,m7_minus_bge_delta,m7_vs_bm25_outcome,m7_vs_bge_outcome
Q2,q2_1944,1944,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_1945,1945,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_1946,1946,B1,-1,0.5,D1,-1,0.3333333333333333,score_fusion_bm25_075_bge_025,-1,0.25,-0.25,-0.08333333333333331,loss,loss
Q2,q2_1947,1947,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_1948,1948,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_1949,1949,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_1950,1950,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_1951,1951,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_1952,1952,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_1953,1953,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_1954,1954,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_1955,1955,B1,-1,0.5,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,0.5,0.0,-0.5,tie,loss
Q2,q2_1956,1956,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,0.5,-0.5,-0.5,loss,loss
Q2,q2_1957,1957,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_1958,1958,B1,-1,1.0,D1,-1,0.5,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.5,tie,win
Q2,q2_1959,1959,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_1960,1960,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_1961,1961,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_1962,1962,B1,-1,1.0,D1,-1,0.5,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.5,tie,win
Q2,q2_1963,1963,B1,-1,0.5,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,0.5,0.0,-0.5,tie,loss
Q2,q2_1964,1964,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_1965,1965,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_1966,1966,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_1967,1967,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_1968,1968,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_1969,1969,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_1970,1970,B1,-1,0.5,D1,-1,0.5,score_fusion_bm25_075_bge_025,-1,0.5,0.0,0.0,tie,tie
Q2,q2_1971,1971,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_1972,1972,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_1973,1973,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_1974,1974,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_1975,1975,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_1976,1976,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_1977,1977,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_1978,1978,B1,-1,1.0,D1,-1,0.5,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.5,tie,win
Q2,q2_1979,1979,B1,-1,0.5,D1,-1,0.5,score_fusion_bm25_075_bge_025,-1,0.5,0.0,0.0,tie,tie
Q2,q2_1980,1980,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_1981,1981,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_1982,1982,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_1983,1983,B1,-1,0.3333333333333333,D1,-1,0.5,score_fusion_bm25_075_bge_025,-1,0.5,0.16666666666666669,0.0,win,tie
Q2,q2_1984,1984,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_1985,1985,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_1986,1986,B1,-1,0.5,D1,-1,0.5,score_fusion_bm25_075_bge_025,-1,0.5,0.0,0.0,tie,tie
Q2,q2_1987,1987,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_1988,1988,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_1989,1989,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_1990,1990,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_1991,1991,B1,-1,0.0,D1,-1,0.0,score_fusion_bm25_075_bge_025,-1,0.0,0.0,0.0,tie,tie
Q2,q2_1992,1992,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_1993,1993,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_1994,1994,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_1995,1995,B1,-1,0.5,D1,-1,0.5,score_fusion_bm25_075_bge_025,-1,0.5,0.0,0.0,tie,tie
Q2,q2_1996,1996,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_1997,1997,B1,-1,0.5,D1,-1,0.5,score_fusion_bm25_075_bge_025,-1,0.5,0.0,0.0,tie,tie
Q2,q2_1998,1998,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_1999,1999,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2000,2000,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2001,2001,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2002,2002,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2003,2003,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2004,2004,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2005,2005,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2006,2006,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2007,2007,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2008,2008,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2009,2009,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2010,2010,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2011,2011,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2012,2012,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2013,2013,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2014,2014,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2015,2015,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2016,2016,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2017,2017,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2018,2018,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2019,2019,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2020,2020,B1,-1,1.0,D1,-1,0.5,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.5,tie,win
Q2,q2_2021,2021,B1,-1,0.5,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,0.5,0.0,-0.5,tie,loss
Q2,q2_2022,2022,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2023,2023,B1,-1,0.5,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,0.5,0.0,-0.5,tie,loss
Q2,q2_2024,2024,B1,-1,1.0,D1,-1,0.25,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.75,tie,win
Q2,q2_2025,2025,B1,-1,0.5,D1,-1,0.3333333333333333,score_fusion_bm25_075_bge_025,-1,0.5,0.0,0.16666666666666669,tie,win
Q2,q2_2026,2026,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2027,2027,B1,-1,0.5,D1,-1,0.5,score_fusion_bm25_075_bge_025,-1,0.5,0.0,0.0,tie,tie
Q2,q2_2028,2028,B1,-1,0.3333333333333333,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,0.3333333333333333,0.0,-0.6666666666666667,tie,loss
Q2,q2_2029,2029,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2030,2030,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2031,2031,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2032,2032,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2033,2033,B1,-1,0.5,D1,-1,0.5,score_fusion_bm25_075_bge_025,-1,0.5,0.0,0.0,tie,tie
Q2,q2_2034,2034,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2035,2035,B1,-1,1.0,D1,-1,0.3333333333333333,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.6666666666666667,tie,win
Q2,q2_2036,2036,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2037,2037,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2038,2038,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2039,2039,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2040,2040,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2041,2041,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2042,2042,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2043,2043,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2044,2044,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2045,2045,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2046,2046,B1,-1,1.0,D1,-1,0.3333333333333333,score_fusion_bm25_075_bge_025,-1,0.3333333333333333,-0.6666666666666667,0.0,loss,tie
Q2,q2_2047,2047,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2048,2048,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2049,2049,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2050,2050,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2051,2051,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2052,2052,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2053,2053,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2054,2054,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2055,2055,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2056,2056,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2057,2057,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2058,2058,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2059,2059,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2060,2060,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2061,2061,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2062,2062,B1,-1,1.0,D1,-1,0.3333333333333333,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.6666666666666667,tie,win
Q2,q2_2063,2063,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2064,2064,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2065,2065,B1,-1,1.0,D1,-1,0.5,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.5,tie,win
Q2,q2_2066,2066,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2067,2067,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2068,2068,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2069,2069,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2070,2070,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2071,2071,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2072,2072,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2073,2073,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2074,2074,B1,-1,0.5,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.5,0.0,win,tie
Q2,q2_2075,2075,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2076,2076,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2077,2077,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2078,2078,B1,-1,1.0,D1,-1,0.5,score_fusion_bm25_075_bge_025,-1,0.5,-0.5,0.0,loss,tie
Q2,q2_2079,2079,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2080,2080,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2081,2081,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2082,2082,B1,-1,1.0,D1,-1,0.25,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.75,tie,win
Q2,q2_2083,2083,B1,-1,0.5,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,0.5,0.0,-0.5,tie,loss
Q2,q2_2084,2084,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2085,2085,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2086,2086,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2087,2087,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2088,2088,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2089,2089,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2090,2090,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2091,2091,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2092,2092,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2093,2093,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2094,2094,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2095,2095,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2096,2096,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2097,2097,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2098,2098,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2099,2099,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2100,2100,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2101,2101,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2102,2102,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2103,2103,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2104,2104,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2105,2105,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2106,2106,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2107,2107,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2108,2108,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2109,2109,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2110,2110,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2111,2111,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2112,2112,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2113,2113,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2114,2114,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2115,2115,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2116,2116,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2117,2117,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2118,2118,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2119,2119,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2120,2120,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2121,2121,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2122,2122,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2123,2123,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2124,2124,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2125,2125,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2126,2126,B1,-1,1.0,D1,-1,0.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,1.0,tie,win
Q2,q2_2127,2127,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2128,2128,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2129,2129,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2130,2130,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2131,2131,B1,-1,0.5,D1,-1,0.2,score_fusion_bm25_075_bge_025,-1,1.0,0.5,0.8,win,win
Q2,q2_2132,2132,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2133,2133,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2134,2134,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2135,2135,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q2,q2_2136,2136,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
